0,1,2,3,4,5,6,7,8,9,10,11,12,label
-799.6235,78.95342,69.68511,55.967903,35.03295,13.506952,-5.21557,-19.403416,-31.649118,-41.219448,-46.001873,-43.40324,-38.389156,Fine Crackle
-786.7978,90.18191,68.616585,48.61603,30.219315,8.323978,-6.7050157,-19.498493,-32.077187,-36.74892,-38.906197,-40.409367,-35.94722,Fine Crackle
-798.0235,85.33941,75.27033,56.849285,39.828857,15.753747,-4.257123,-21.028275,-34.372677,-44.466766,-48.734577,-44.819946,-38.314697,Fine Crackle
-798.7607,82.514725,69.67511,52.765244,33.56997,12.791626,-8.9258175,-24.350227,-35.60692,-44.5717,-47.50921,-44.230568,-39.43344,Fine Crackle
-772.5243,109.96361,77.06856,53.18004,30.856453,10.736562,-3.6682274,-21.395262,-31.773397,-37.6557,-39.81475,-38.477474,-37.398926,Fine Crackle
-792.99524,89.10523,77.09693,58.808712,37.166496,14.211403,-9.841388,-27.56232,-40.39096,-48.644444,-52.279015,-48.778862,-41.76723,Fine Crackle
-782.1587,103.94323,85.599945,63.70932,34.946754,10.101658,-10.993422,-30.514769,-45.244347,-51.10741,-53.319683,-50.274338,-42.105774,Fine Crackle
-791.8955,93.79604,80.74082,64.50685,40.136402,13.161229,-8.9140625,-28.847488,-44.077015,-50.868595,-54.594814,-53.021168,-45.506306,Fine Crackle
-786.45166,102.65104,87.77056,62.68046,36.82999,9.924866,-8.775081,-29.900263,-46.120396,-53.267803,-55.965176,-51.34433,-43.139233,Fine Crackle
-774.1941,105.23554,79.687065,56.792164,36.392868,12.918139,-8.003198,-25.562012,-37.48882,-44.404846,-46.82613,-45.707596,-39.807377,Fine Crackle
-799.3023,76.618774,65.05683,48.175503,32.21923,14.459092,-5.9388247,-21.570017,-32.18397,-41.328644,-45.347927,-44.00799,-39.01997,Normal
-804.8669,70.826164,62.87409,49.558064,32.692642,13.1933,-3.0577607,-20.513384,-33.129295,-41.48021,-45.132454,-45.287666,-39.239925,Normal
-801.6381,75.35913,66.94221,53.061924,33.705956,13.599925,-4.5480676,-22.892363,-35.86421,-42.50182,-46.300022,-46.90462,-41.682076,Normal
-801.58417,104.89259,80.860855,57.487156,31.575058,13.357882,-10.909342,-24.915281,-33.42697,-47.683323,-45.683365,-41.17018,-36.837257,Wheeze
-787.239,111.50069,84.588455,56.10518,30.854115,8.021923,-11.101378,-24.314896,-38.64717,-42.675335,-42.23638,-41.460922,-34.64276,Wheeze
-792.7013,90.54128,78.66526,58.020233,37.279007,13.461561,-9.238684,-24.218243,-38.20337,-46.927937,-45.824135,-44.11126,-39.56136,Fine Crackle
-781.97363,104.389084,81.858185,57.907463,33.513447,12.368959,-7.2412977,-21.520315,-33.19269,-39.496387,-42.761635,-39.76229,-35.528217,Fine Crackle
-790.51465,114.79849,92.054436,67.94371,41.829346,15.512098,-8.143463,-28.208675,-40.98481,-50.497612,-52.35252,-47.528633,-41.660477,Wheeze
-801.5781,97.938156,81.304794,59.565876,39.079266,17.73607,-7.958782,-22.735168,-37.390987,-45.818817,-49.76199,-42.564423,-38.31805,Wheeze+Crackle
-780.4798,104.505104,78.84997,57.216095,33.127422,12.090956,-8.767125,-23.121685,-31.48338,-36.84387,-40.34636,-36.86669,-33.810265,Fine Crackle
-792.29297,92.54908,72.55652,54.86722,30.439947,9.00745,-8.774718,-22.744492,-30.639265,-39.95772,-41.209663,-40.467278,-36.58994,Fine Crackle
-792.1367,92.38885,74.95141,51.951015,28.392248,9.075414,-9.534727,-26.45909,-35.956272,-43.042477,-43.87538,-43.808407,-37.06989,Fine Crackle
-875.12177,91.11771,70.02443,50.10977,28.744415,10.442412,-4.982516,-15.08669,-29.392334,-32.027462,-30.631376,-31.83441,-31.355333,Wheeze
-787.3417,93.07627,75.34636,56.979027,35.82107,18.569979,-1.2369782,-19.33836,-27.917679,-37.510765,-41.350952,-40.49116,-36.15458,Fine Crackle
-801.8196,76.9906,66.00038,52.404037,35.943787,13.465529,-6.1664934,-20.733955,-32.81594,-41.93296,-45.72223,-43.96709,-39.00602,Fine Crackle
-774.1264,99.23804,73.02601,53.04529,33.71638,11.929528,-6.072064,-20.72561,-31.660631,-39.221806,-43.955967,-37.136345,-36.814514,Fine Crackle
-796.12714,82.57367,68.724144,51.399094,31.767212,10.190228,-7.5179234,-20.750708,-36.01242,-43.121033,-46.04808,-46.046383,-38.310802,Fine Crackle
-789.4222,93.13657,79.36916,59.00709,35.623848,12.9789915,-8.704471,-27.80363,-42.398357,-49.34185,-48.813164,-49.684196,-44.07981,Fine Crackle
-797.6246,78.79528,66.35001,49.16913,29.864239,12.079766,-5.568113,-20.958254,-32.14872,-39.59271,-41.716766,-40.93631,-36.540226,Normal
-784.78436,85.49355,68.73936,51.556374,33.81585,13.867877,-4.7634144,-21.73827,-33.95673,-41.994728,-44.831398,-43.370544,-37.38335,Normal
-793.0919,91.4651,74.38324,57.916634,37.864418,14.789787,-7.735826,-24.339895,-38.690006,-45.307594,-47.5545,-46.29662,-41.108032,Normal
-785.3483,88.9347,72.90454,55.27254,32.2888,11.098588,-9.17377,-23.889984,-36.224087,-42.942097,-45.76415,-43.72882,-35.923977,Normal
-794.12885,82.262276,70.51456,53.28876,33.001217,15.730698,-6.116681,-24.87306,-37.085438,-45.5946,-47.97967,-47.720707,-41.902206,Normal
-773.78845,101.85669,73.261826,50.969017,27.542398,7.490279,-9.091376,-23.83435,-34.03447,-41.434135,-42.76581,-41.44718,-34.762043,Normal
-758.0618,97.68573,68.57703,49.20577,29.101393,12.320622,-7.308198,-22.91068,-33.105087,-39.983513,-41.992558,-40.453762,-38.318913,Normal
-793.52515,82.963234,70.09553,53.50953,35.046684,12.681997,-6.6928024,-25.105347,-38.12603,-47.98693,-50.02047,-48.04286,-40.691322,Normal
-791.7756,89.45822,75.64591,53.687737,33.385666,9.908601,-7.2280765,-22.5386,-37.74981,-45.390923,-46.290638,-42.479057,-35.626297,Normal
-787.1685,92.99769,76.42255,53.237164,32.53798,14.800328,-6.1970177,-20.955292,-34.192604,-43.95922,-45.598232,-42.364353,-38.276478,Normal
-769.26117,93.58611,75.63318,56.549294,35.263752,10.919207,-8.100667,-27.03529,-41.42864,-48.858635,-51.521687,-48.403706,-41.894455,Normal
-797.22754,84.661766,73.401955,54.96346,33.55585,15.767395,-4.339772,-21.136631,-33.285088,-43.312218,-47.807674,-45.553646,-41.148735,Normal
-789.6673,95.30166,81.73176,59.99356,37.42931,10.276727,-8.653625,-25.883713,-37.641785,-50.370544,-49.120358,-44.37535,-41.662388,Normal
-764.3576,109.53316,70.17027,48.431557,27.972061,12.515326,-3.870364,-19.89693,-28.43251,-35.051502,-37.400826,-36.60119,-32.024956,Normal
-799.65106,76.57082,66.26922,49.68633,32.827114,14.071493,-6.0180554,-20.932558,-34.849922,-42.346035,-44.004307,-43.850307,-37.999634,Normal
-750.6209,104.51884,74.49928,51.11574,31.629072,10.693371,-6.8041763,-24.05085,-33.395172,-37.52995,-42.48738,-40.963665,-34.974613,Normal
-750.1059,97.538826,69.31629,51.35923,31.334797,12.080247,-5.310732,-21.139809,-33.653053,-39.880627,-42.744408,-42.15497,-37.72576,Normal
-799.65906,81.481,69.608734,55.849815,34.953667,12.062788,-3.6181598,-23.416904,-33.36398,-43.41425,-47.32527,-47.636375,-39.439487,Normal
-791.2394,85.25473,69.82811,54.447094,35.05387,13.670888,-3.5867355,-18.505043,-34.79824,-42.47779,-44.819084,-45.002075,-40.33532,Normal
-799.21783,78.56994,65.013275,49.6332,32.41505,12.683545,-3.8187714,-17.522255,-30.924608,-38.734524,-42.43466,-42.576977,-39.380955,Normal
-785.27325,89.131454,66.64655,49.470875,30.677559,13.794937,-4.265714,-18.155687,-29.208153,-36.95565,-41.439796,-39.588314,-36.17636,Normal
-792.09125,86.18417,68.99039,52.158096,34.34576,14.203641,-6.5965366,-22.641827,-35.665676,-42.755184,-48.16969,-46.1441,-42.54763,Normal
-796.23364,90.71598,76.12061,57.65709,37.116264,16.126503,-1.5746933,-23.15452,-34.85163,-45.86611,-46.665627,-45.736588,-41.19954,Normal
-793.6876,85.571304,72.85317,54.2802,33.883823,13.726927,-6.8853254,-23.335575,-36.344547,-43.940327,-47.0383,-46.96352,-39.46175,Normal
-776.9545,88.46946,70.0482,53.71989,31.998163,11.169806,-7.5620356,-24.463547,-35.342747,-41.782284,-45.724884,-42.898464,-41.92904,Normal
-797.795,81.201385,70.251335,54.088177,36.09807,13.676714,-6.371946,-24.224789,-35.218178,-45.434776,-47.572964,-46.398838,-38.882774,Normal
-784.3961,98.43718,79.39263,57.337902,33.662014,10.311112,-11.218789,-28.381283,-43.08916,-50.24985,-51.71462,-46.91886,-42.913982,Normal
-790.84546,84.49983,70.44211,53.091354,36.126347,16.359272,-3.6983101,-21.473198,-32.439476,-40.34943,-44.572254,-46.461094,-40.572426,Normal
-774.06366,86.37634,65.86028,49.451298,30.21456,14.690799,-1.5657035,-17.330078,-26.616419,-33.0168,-39.537453,-38.247826,-35.03055,Normal
-790.56854,86.47849,70.83951,51.73294,32.343163,12.869111,-4.804448,-21.85877,-33.635876,-41.984768,-45.815754,-43.590977,-41.329258,Normal
-781.4271,91.05813,68.48005,50.19015,33.5976,14.865951,-0.21143524,-14.802725,-26.414717,-33.72695,-37.136505,-38.490818,-36.47926,Normal
-755.8887,105.225555,74.1311,52.454056,31.80924,12.2177305,-6.1739044,-20.793507,-30.105822,-40.551216,-43.32748,-43.49312,-38.69744,Normal
-796.67267,81.51449,69.53914,52.686756,32.095795,15.32591,-3.588385,-20.759865,-34.330013,-41.944893,-44.750446,-42.2694,-40.182854,Normal
-792.9931,82.56309,69.307434,49.09058,31.820082,11.3284235,-6.4520717,-21.58057,-36.300667,-42.471764,-46.48698,-44.97346,-40.663223,Normal
-790.2131,87.64361,74.88182,51.960926,30.61928,11.804199,-7.8290663,-26.921087,-36.94946,-44.81834,-48.143845,-46.81068,-40.8105,Normal
-763.84076,90.78224,66.90272,48.12682,28.997654,9.368499,-7.920926,-22.990654,-34.17323,-42.361393,-45.3264,-43.690063,-39.28458,Normal
-793.5155,79.1472,67.174126,51.759865,32.547966,13.299566,-5.4229035,-20.861298,-34.74429,-42.25019,-45.077553,-47.289505,-41.30475,Normal
-795.34375,83.217995,68.56751,51.13379,31.947939,12.825891,-3.091227,-18.414244,-30.621458,-38.790066,-42.82439,-42.54783,-37.336945,Normal
-798.56683,78.341286,65.53505,50.111168,31.257729,11.671109,-4.913234,-20.402624,-31.18733,-39.55605,-43.628468,-42.84481,-38.462856,Normal
-795.98755,82.42019,69.19478,51.27814,33.326187,12.909469,-4.4406967,-19.35824,-31.351353,-39.43681,-43.476357,-42.79274,-38.281975,Normal
-723.87994,99.379974,65.197685,47.69333,27.68142,11.977997,-3.3304555,-16.60832,-27.540598,-34.256985,-38.019554,-34.300022,-32.58931,Normal
-783.6031,86.19471,67.713,48.90522,30.032701,10.874819,-6.0093827,-19.341562,-31.252705,-39.634193,-41.901405,-39.290077,-36.727272,Normal
-797.07153,81.377556,66.389496,49.170753,31.907703,13.273071,-4.5794024,-20.125952,-30.748156,-39.51971,-44.22051,-43.086754,-39.759216,Normal
-788.6276,88.00001,70.27646,52.714718,33.48206,15.222434,-4.04871,-19.674486,-31.781433,-39.85103,-43.357723,-43.09799,-39.709625,Normal
-796.63464,90.05806,68.357765,47.348072,32.227528,13.206423,-3.4316602,-17.75827,-29.73001,-34.118523,-37.744217,-37.53553,-33.280846,Normal
-795.0543,81.76944,69.9585,51.228783,32.90311,15.360977,-5.013741,-21.737976,-32.864708,-41.44164,-44.922695,-43.840782,-39.505173,Normal
-797.5336,81.47271,70.780075,53.30949,35.7423,14.38266,-6.0832615,-22.762419,-34.18811,-43.72693,-46.82968,-47.612892,-41.016075,Normal
-779.5552,94.172035,74.602425,52.07516,30.938463,11.255343,-8.982757,-24.84083,-38.736977,-44.04196,-48.113586,-47.086708,-38.628086,Normal
-783.7,97.70468,74.91681,51.981754,31.64978,12.288073,-7.7439094,-21.82009,-33.981472,-39.56795,-41.917297,-41.396988,-36.232704,Normal
-789.9249,87.53593,71.298355,52.559822,32.44881,11.06592,-7.6916046,-25.541508,-34.72727,-43.37821,-44.81614,-42.56898,-38.035484,Normal
-798.9721,80.48513,68.32541,51.419758,31.787659,13.540095,-0.9352868,-13.468467,-26.579767,-33.686497,-39.099483,-40.205647,-33.702396,Normal
-794.7077,83.03232,70.58332,53.230854,34.113853,15.461812,-6.129779,-21.73032,-34.180916,-42.38378,-46.633476,-44.55688,-39.96266,Normal
-802.1362,71.76701,62.630177,48.833313,31.699667,15.703484,-2.024222,-17.75025,-28.206818,-36.36669,-41.946728,-41.125824,-38.62772,Normal
-797.38794,81.39434,70.420845,53.001442,31.926691,11.791796,-8.753046,-24.785,-35.09972,-43.07084,-47.364006,-45.273746,-39.65428,Normal
-795.6791,82.28968,70.8476,54.34388,34.190464,11.915546,-7.099398,-26.1236,-37.886765,-48.004177,-49.74608,-48.541683,-41.706657,Normal
-789.35736,92.69095,78.29314,58.47564,35.722298,12.230225,-4.95079,-26.77065,-41.759495,-49.446697,-49.582645,-47.666634,-41.190205,Normal
-785.0533,101.61521,81.94335,56.32667,33.652306,11.089424,-8.476348,-24.858116,-36.840786,-43.021854,-44.884098,-43.484493,-35.729507,Normal
-800.2153,76.9969,69.53855,52.35766,34.145317,14.855112,-2.6982017,-18.977892,-33.625786,-42.22418,-45.223675,-45.364433,-39.940037,Normal
-791.80505,86.30765,72.61469,54.12959,36.141727,12.674102,-7.4917355,-23.557497,-39.109867,-47.622902,-50.60991,-47.70736,-42.485355,Normal
-777.2614,87.39335,69.586555,49.629944,29.959942,11.241339,-6.9748363,-22.150633,-35.672867,-41.831028,-45.308395,-45.003086,-38.338535,Normal
-791.42285,83.97286,69.391106,50.94397,31.9318,12.040066,-7.2999935,-21.352598,-33.02998,-41.366123,-43.959335,-40.765,-38.04634,Normal
-774.92004,92.35453,67.13747,48.084084,29.212482,9.203749,-6.0021687,-20.33023,-30.784271,-38.024437,-39.276344,-39.061264,-33.56425,Normal
-795.65784,85.94053,72.53259,53.490417,34.207294,12.171817,-4.4094896,-23.127163,-36.3403,-41.160187,-44.751934,-43.160633,-37.603424,Normal
-797.95233,80.826485,70.944176,51.615257,34.139935,12.28568,-6.824351,-26.195889,-38.906193,-44.35862,-46.608124,-45.443962,-40.598557,Normal
-783.87,91.099594,69.36552,48.146366,27.924713,12.95448,-4.8216176,-18.401798,-29.463894,-37.33719,-37.20331,-38.76005,-33.86547,Normal
-787.40436,90.07489,69.818245,50.827156,31.061504,8.624175,-6.9338264,-24.127388,-35.04496,-42.013374,-44.113556,-42.18244,-36.364655,Normal
-786.62964,93.98804,75.15881,53.84852,33.06266,11.694048,-4.7081146,-24.534992,-34.690857,-44.15101,-48.080765,-44.694363,-38.241936,Normal
-794.79443,89.921906,78.37758,57.88256,33.086533,10.439451,-7.2322254,-23.086807,-36.21551,-45.889374,-49.919327,-45.315647,-39.45684,Normal
-777.0474,104.01082,77.92054,54.50073,32.920876,8.930455,-7.365279,-26.583185,-39.62571,-45.52212,-48.377678,-43.86565,-38.404194,Normal
-788.8699,86.37066,70.142654,54.524105,32.95279,13.029247,-5.7756557,-22.90782,-33.97299,-42.540962,-46.37522,-45.191544,-38.13849,Normal
-800.66016,79.47761,68.43479,50.788376,32.33616,12.50261,-6.6837425,-21.831764,-35.895355,-41.36633,-46.82451,-43.673138,-37.192577,Normal
-792.1404,84.98067,69.894684,51.782104,32.488956,12.339731,-5.1886063,-22.050634,-33.92239,-41.326077,-45.328392,-42.63817,-38.038998,Normal
-795.8334,84.484695,71.62198,55.414116,33.11356,14.243504,-3.7816129,-18.438246,-33.2092,-41.91124,-45.28371,-44.530655,-39.863503,Normal
-798.0872,85.68976,75.001785,55.998646,36.59534,12.811132,-6.335407,-24.893341,-38.504753,-43.883656,-48.494537,-48.41269,-43.41105,Normal
-788.307,91.98903,77.01641,57.419674,36.383484,14.473468,-6.0916915,-25.802076,-40.347332,-46.653744,-51.960155,-50.819088,-44.28898,Normal
-790.8731,86.39429,71.71858,52.61776,33.92837,14.427359,-4.8386903,-22.483515,-34.672142,-44.337517,-48.491844,-48.051228,-41.32442,Normal
-782.28723,89.79615,73.14639,53.929188,34.631004,15.2164545,-2.617342,-18.949274,-33.875305,-40.98691,-45.293247,-44.060017,-38.292835,Normal
-771.66516,89.064476,72.20539,53.484962,35.78974,13.894117,-4.4290953,-20.514828,-33.954765,-42.100014,-44.880013,-44.55903,-42.016037,Normal
-803.2154,73.33539,64.83545,48.23117,29.808771,13.014067,-3.4659812,-18.391678,-29.632608,-35.73275,-37.33266,-40.516838,-37.226418,Normal
-797.05133,80.11982,66.59792,51.180065,33.61702,15.506351,-4.078633,-19.963133,-30.566936,-37.66764,-41.983723,-42.831333,-39.002216,Normal
-774.407,93.256134,71.648575,54.29964,33.788486,13.607559,-6.9897137,-21.317377,-31.48522,-40.460842,-43.79557,-42.377975,-38.217827,Normal
-802.5325,81.18314,69.449615,50.020584,32.463722,13.597385,-5.880575,-20.911453,-31.248894,-46.84942,-46.088326,-44.459354,-38.6985,Normal
-784.5215,88.66077,67.09116,50.746136,32.639618,12.026185,-4.156014,-21.217981,-34.5363,-42.351974,-44.061813,-44.245453,-38.683727,Normal
-796.86743,79.28861,67.84061,54.210247,33.914173,14.153735,-3.7036886,-20.0688,-33.538044,-42.429585,-46.630127,-46.29561,-42.32543,Normal
-794.8907,79.99483,68.007126,50.435833,30.807713,15.145291,-3.697764,-18.412014,-32.35596,-39.25332,-42.36984,-44.6069,-39.61152,Normal
-761.52374,94.35181,66.7482,46.13871,23.727858,4.987577,-10.326406,-24.134138,-35.49796,-38.868587,-41.144367,-39.564392,-36.678944,Normal
-792.2677,84.50504,69.23119,51.114197,33.2527,15.540852,-4.2733173,-21.933813,-32.34926,-37.353474,-43.468575,-42.877953,-37.681427,Normal
-757.3203,94.38068,67.47491,45.73151,26.653992,7.636419,-8.735125,-26.13279,-35.61797,-42.043533,-44.12395,-41.832516,-37.221783,Normal
-783.99896,95.00195,77.54186,56.60088,35.804028,15.668439,-0.6497789,-16.607424,-32.344055,-38.095356,-41.62457,-42.41257,-37.825325,Normal
-795.7595,102.44101,79.027435,53.27742,30.787426,12.863836,-5.1867604,-20.93089,-30.446516,-36.939526,-39.36255,-38.031944,-33.65064,Normal
-781.6631,97.79861,70.7549,47.66736,23.302713,4.901004,-15.117104,-27.723482,-36.788055,-43.11413,-44.545624,-43.389217,-36.879833,Normal
-788.73517,92.07575,78.196754,56.487526,35.168583,16.33621,-6.2520075,-23.643967,-35.749664,-47.17962,-46.759502,-45.0881,-43.52963,Normal
-797.42,78.22952,66.2956,49.635494,34.118996,15.953195,-2.2901723,-16.254387,-28.84081,-38.33848,-42.808327,-42.59179,-39.16904,Normal
-773.1391,93.49203,69.61888,49.08842,31.065329,13.789849,-2.8534324,-18.974916,-32.036877,-38.368107,-40.16653,-42.250977,-39.151184,Normal
-773.6067,93.643486,73.61805,55.564888,33.927967,11.1597185,-5.5965776,-23.943565,-35.409924,-44.190605,-45.2558,-46.069542,-42.28836,Normal
-777.7498,87.16342,67.61865,51.97138,33.497032,13.511613,-3.7060075,-19.270552,-31.40793,-39.160385,-42.091877,-42.503624,-37.132107,Normal
-791.18463,87.98806,74.30271,54.754425,33.106697,12.735119,-8.076862,-25.189966,-40.087936,-45.655872,-49.673157,-48.802906,-41.270912,Normal
-775.1953,95.23466,77.933266,57.75333,34.602016,12.806008,-8.695725,-27.60538,-41.6142,-49.164577,-49.49764,-50.0399,-43.035,Normal
-796.50116,86.60863,73.86956,56.147297,34.244232,12.427643,-7.4650393,-26.229893,-40.226395,-49.3487,-49.433372,-49.496624,-42.1979,Normal
-793.19556,77.22756,66.95879,49.85282,33.89494,16.295334,-4.435226,-18.804903,-33.247208,-42.965786,-44.298298,-44.66301,-40.989548,Normal
-791.3738,84.00286,70.59314,53.30752,36.66497,13.884052,-3.832103,-18.675135,-32.458485,-41.358818,-44.837482,-45.419544,-39.484436,Normal
-781.2034,96.07551,78.94279,55.328327,33.01263,13.332001,-6.216413,-23.961493,-35.218098,-42.835987,-46.496548,-46.269978,-40.824238,Normal
-791.88696,91.089355,78.48642,53.529755,32.70117,9.419148,-8.15862,-23.16239,-38.668736,-47.500866,-47.90301,-44.415207,-40.678707,Normal
-858.948,108.819695,76.915985,56.019436,34.592056,13.152505,-2.9662676,-14.99146,-30.745121,-29.68251,-34.335518,-34.09736,-32.589542,Wheeze
-796.30536,117.19222,73.18227,50.740147,30.92365,10.823278,-8.74805,-15.705262,-29.77602,-33.921665,-34.88817,-31.937393,-31.002338,Wheeze
-791.7199,83.0519,70.18283,51.989914,32.61336,12.265615,-5.086901,-22.338135,-33.310055,-42.511467,-45.6852,-45.191536,-40.187775,Normal
-793.9237,84.25894,74.306244,54.950874,36.220955,15.414356,-5.6076517,-22.196302,-36.940983,-46.102734,-48.780006,-48.205738,-40.59474,Normal
-779.6757,94.93478,77.8017,59.108906,37.997017,14.728999,-4.660115,-21.922659,-36.42915,-43.5292,-48.07091,-47.51971,-42.65281,Fine Crackle
-784.4845,95.43723,78.8904,59.01387,38.5026,14.912327,-7.5243406,-27.503843,-40.309097,-49.010517,-52.651627,-50.293114,-43.98982,Normal
-781.16766,84.08509,68.1091,50.129166,31.689426,12.014522,-4.810879,-22.261715,-36.239754,-41.715538,-47.31356,-45.174355,-37.90394,Normal
-797.97546,79.15614,68.62737,52.820217,33.407112,14.726527,-3.7894518,-19.00083,-31.275257,-40.065098,-43.356987,-44.034138,-40.292175,Normal
-792.4351,84.78229,71.47507,51.46791,32.21222,13.103584,-5.6710625,-20.63833,-33.051205,-40.319706,-44.734203,-44.97673,-39.892803,Normal
-788.3816,87.48361,69.537994,50.21809,32.307766,14.045777,-7.5673366,-21.440098,-32.43262,-40.39902,-44.05922,-41.200817,-37.438374,Normal
-785.8457,90.16262,72.81569,52.269123,33.68376,13.402072,-3.3092008,-18.320648,-31.772709,-39.750217,-43.056343,-40.96343,-36.315224,Normal
-794.9231,80.89114,66.16494,50.00292,33.337566,13.2772,-6.074616,-19.879934,-31.66936,-39.870598,-44.265667,-43.196472,-37.57802,Normal
-794.57306,83.20409,67.34317,48.888725,30.922546,10.7147,-7.373388,-22.996876,-33.15366,-39.150238,-43.967297,-41.521843,-39.531174,Normal
-788.363,94.24526,76.93572,53.045776,27.511831,6.261907,-8.49545,-23.418274,-34.513805,-41.48429,-44.508064,-40.72633,-35.679695,Wheeze
-750.23944,120.277435,90.90942,63.590347,38.69439,15.928143,-4.5161657,-21.761723,-33.46494,-42.7668,-46.16463,-44.35277,-39.621197,Wheeze
-764.25574,105.47696,76.52995,50.44525,33.49231,13.988967,-3.2998672,-18.899828,-28.056877,-34.269783,-34.568314,-36.59577,-33.215725,Wheeze
-766.22424,93.31691,64.375534,43.187645,24.453999,7.817155,-8.08871,-17.402555,-29.873682,-35.837414,-37.43411,-37.40255,-32.844337,Wheeze
-797.3889,78.90831,69.05788,52.822075,34.481743,14.251646,-4.220368,-21.652487,-32.967815,-41.786907,-44.76443,-43.537636,-39.370754,Normal
-793.59515,83.61277,68.646385,52.284912,33.407722,14.506889,-5.172858,-21.795084,-32.484734,-39.620235,-45.4932,-43.27705,-38.942806,Normal
-784.8968,86.73901,69.136955,50.373676,32.078815,13.382371,-3.0253956,-19.587984,-30.604822,-37.68113,-43.01782,-41.84447,-38.040844,Normal
-794.9163,83.340385,70.21472,51.62446,34.541595,16.694298,-2.574875,-19.921001,-31.920664,-39.974472,-45.246147,-45.497616,-39.74668,Normal
-793.40234,86.79574,71.861176,53.554638,34.48809,14.937466,-3.8349867,-16.89999,-30.569641,-39.764523,-42.34009,-44.0881,-40.963318,Normal
-791.5035,87.18188,71.268936,51.686203,32.116566,11.953647,-5.026274,-22.292093,-33.10947,-40.517254,-44.55037,-42.61937,-38.445362,Normal
-708.153,72.15236,63.076588,49.09347,31.751947,12.916003,-5.4813013,-21.682468,-34.312885,-42.522766,-46.04727,-45.18235,-40.686718,Normal
-802.8128,75.59471,66.48284,51.15378,34.022266,16.82461,-2.1052816,-18.63381,-28.449799,-39.623848,-43.50266,-42.78755,-39.44423,Normal
-794.8418,79.57743,67.947845,51.638027,34.71976,15.204914,-2.0715544,-17.634113,-32.226036,-40.043602,-44.289265,-45.15001,-38.311157,Normal
-794.5387,78.33864,66.75676,51.408436,31.492504,13.056851,-4.6156964,-20.14257,-31.380024,-39.51204,-44.626793,-41.913986,-38.052315,Normal
-788.1882,91.27389,68.58604,50.03282,31.974203,13.473063,-3.7433884,-17.612719,-29.877693,-34.42002,-39.729733,-38.25896,-35.65081,Normal
-800.2045,79.1198,65.67947,48.360897,29.68403,11.397953,-6.471348,-19.771507,-29.830166,-38.587265,-40.165634,-38.687714,-35.136955,Fine Crackle
-798.62274,76.89462,62.921562,48.435272,29.69249,10.337812,-4.273143,-20.82228,-31.540758,-39.902115,-43.18094,-42.467014,-37.43686,Fine Crackle
-798.5554,85.34231,71.22239,53.16175,30.137299,10.0442095,-6.7051573,-25.84138,-35.009003,-45.111565,-43.702827,-44.24823,-34.410473,Wheeze
-753.41516,105.69112,74.05467,51.507496,31.906963,7.7203736,-8.106257,-22.946888,-33.73914,-40.883965,-44.420338,-41.90569,-37.85726,Wheeze
-787.4787,99.13534,80.83966,57.04698,30.163948,9.03574,-7.1953993,-25.719128,-37.57923,-42.591957,-43.013027,-44.255775,-35.71444,Wheeze
-790.4829,95.57149,80.23437,56.770405,36.89687,10.424225,-10.411819,-27.922009,-44.8013,-49.006283,-50.402225,-47.241165,-39.779064,Wheeze
-778.4809,100.939545,76.64634,52.73706,29.11652,7.869756,-9.285876,-22.501707,-32.7363,-37.62351,-38.10685,-36.859398,-30.40916,Wheeze
-797.9911,87.868,76.67668,58.366413,37.701973,12.885376,-4.9701157,-20.722733,-36.847057,-44.50338,-44.706993,-45.20951,-40.02175,Wheeze
-779.11414,102.45532,73.06399,48.496044,29.868393,7.4833207,-14.801819,-27.1177,-38.43142,-43.624046,-46.307487,-41.581356,-37.10975,Wheeze
-785.7547,92.661514,76.783646,51.714966,27.546448,8.890406,-10.781023,-27.721643,-38.856915,-44.94686,-47.108692,-41.95443,-37.093025,Wheeze
-793.6993,93.886345,79.873184,58.783344,38.71513,12.507289,-2.3953512,-22.739035,-35.785023,-44.347183,-48.429276,-46.231525,-39.88364,Wheeze
-787.5674,83.8505,67.80172,50.83149,31.975584,11.085413,-3.2320192,-18.463884,-29.969069,-37.330505,-37.736107,-36.72413,-37.018555,Wheeze
-801.0692,77.18451,61.875275,46.89289,30.736898,14.879503,-3.0069242,-13.787677,-23.368462,-27.103912,-31.15921,-34.790596,-30.304028,Wheeze
-795.25214,80.59424,65.98301,50.012794,29.377178,12.166598,-4.089633,-18.125402,-30.659859,-37.972683,-41.081173,-39.927166,-36.451878,Fine Crackle
-802.688,76.10947,64.6099,46.14351,30.170599,13.315082,-1.284043,-16.885109,-27.588463,-32.394974,-39.635235,-39.3874,-35.08005,Wheeze
-795.0443,81.86311,69.26257,52.456703,34.14418,10.498804,-4.7168345,-21.494457,-31.534948,-39.226776,-44.990173,-41.04806,-38.48858,Fine Crackle
-747.4872,98.95938,67.10657,52.118217,32.58255,14.710484,-2.6074328,-17.76787,-29.912157,-37.470207,-41.792824,-41.625385,-38.815006,Fine Crackle
-808.92316,70.95344,60.266876,43.58801,33.46523,14.863679,-4.399682,-16.655397,-26.99878,-35.59784,-37.63209,-39.139523,-34.189873,Wheeze
-791.6269,79.01374,64.42519,47.221874,29.25553,13.725034,-5.171388,-18.76613,-28.106426,-36.30668,-38.42244,-37.923027,-36.443577,Fine Crackle
